Id. zařízení;Typ;Název zařízení;Obec;Ulice;Č.p.;Č.o.;M.část.;PSČ;Cizí vyučovací jazyk;Kapacita;Platnost zařízení;address
000391107;C00;Střední škola;Jablonec nad Nisou;Dr. Randy;4096;13;Jablonec nad Nisou;46601;;694;Platné;Jablonec nad Nisou, Dr. Randy 4096/13
000081973;C00;Střední škola;Frýdlant;Mládeže;884;;Frýdlant;46401;;240;Platné;Frýdlant, Mládeže 884
108030482;C00;Střední škola;Liberec;Broumovská;839;5;Liberec VI-Rochlice;46006;;220;Platné;Liberec, Broumovská 839/5
108030598;C00;Střední škola;Liberec;Sokolovská;328;17;Liberec XIII-Nové Pavlovice;46001;;320;Platné;Liberec, Sokolovská 328/17
110028554;C00;Střední škola;Liberec;Dr. Milady Horákové;447;60;Liberec VII-Horní Růžodol;46007;;500;Platné;Liberec, Dr. Milady Horákové 447/60
150077319;L13;Školní jídelna - výdejna;Liberec;Dr. Milady Horákové;447;60;Liberec VII-Horní Růžodol;46007;;600;Platné;Liberec, Dr. Milady Horákové 447/60
000081868;C00;Střední škola;Liberec;Partyzánská;530;3;Liberec XI-Růžodol I;46001;český a německý(biling);720;Platné;Liberec, Partyzánská 530/3
000082139;C00;Střední škola;Liberec;nám. Sokolovské;264;14;Liberec I-Staré Město;46001;;435;Platné;Liberec, nám. Sokolovské 264/14
000082252;C00;Střední škola;Liberec;Šamánkova;500;8;Liberec I-Staré Město;46001;;530;Platné;Liberec, Šamánkova 500/8
000083119;F20;Jazyková škola s právem st. jazyk. zk.;Liberec;Šamánkova;500;8;Liberec I-Staré Město;46001;;1500;Platné;Liberec, Šamánkova 500/8
000392642;C00;Střední škola;Liberec;Jeronýmova;425;27;Liberec VII-Horní Růžodol;46007;;750;Platné;Liberec, Jeronýmova 425/27
110025202;C00;Střední škola;Liberec;Horská;167;;Liberec XVII-Kateřinky;46014;;510;Platné;Liberec, Horská 167
110025229;H22;Domov mládeže;Liberec;Horská;167;;Liberec XVII-Kateřinky;46014;;130;Platné;Liberec, Horská 167
110025211;L11;Školní jídelna;Liberec;Horská;167;;Liberec XVII-Kateřinky;46014;;600;Platné;Liberec, Horská 167
107850389;C00;Střední škola;Liberec;Horská;167;;Liberec XVII-Kateřinky;46014;;200;Platné;Liberec, Horská 167
102000930;C00;Střední škola;Liberec;Horská;167;;Liberec XVII-Kateřinky;46014;;150;Platné;Liberec, Horská 167
107850532;C00;Střední škola;Frýdlant;Bělíkova;1387;;Frýdlant;46401;;1000;Platné;Frýdlant, Bělíkova 1387
110015690;H22;Domov mládeže;Frýdlant;Bělíkova;1387;;Frýdlant;46401;;100;Platné;Frýdlant, Bělíkova 1387
110015681;L11;Školní jídelna;Frýdlant;Bělíkova;1387;;Frýdlant;46401;;900;Platné;Frýdlant, Bělíkova 1387
000081671;M30;Školní hospodářství;Frýdlant;Zámecká;4005;;Frýdlant;46401;;neuvádí se;Platné;Frýdlant, Zámecká 4005
181044854;L13;Školní jídelna - výdejna;Frýdlant;Mládeže;885;;Frýdlant;46401;;180;Platné;Frýdlant, Mládeže 885
110150058;C00;Střední škola;Liberec;Dvorská;447;29;Liberec V-Kristiánov;46005;;2173;Platné;Liberec, Dvorská 447/29
108030717;C00;Střední škola;Liberec;Sladovnická;309;;Liberec XXX-Vratislavice nad Nisou;46311;;100;Platné;Liberec, Sladovnická 309
167100661;L13;Školní jídelna - výdejna;Liberec;Sladovnická;309;;Liberec XXX-Vratislavice nad Nisou;46311;;90;Platné;Liberec, Sladovnická 309
110030745;C00;Střední škola;Liberec;Kostelní;9;7;Liberec II-Nové Město;46031;;470;Platné;Liberec, Kostelní 9/7
110030761;E00;Vyšší odborná škola;Liberec;Kostelní;9;7;Liberec II-Nové Město;46031;;180;Platné;Liberec, Kostelní 9/7
181132885;L13;Školní jídelna - výdejna;Liberec;Zeyerova;689;33;Liberec I-Staré Město;46001;;100;Platné;Liberec, Zeyerova 689/33
110033515;L11;Školní jídelna;Liberec;Truhlářská;360;3;Liberec II-Nové Město;46001;;1100;Platné;Liberec, Truhlářská 360/3
110033507;H22;Domov mládeže;Liberec;Truhlářská;360;3;Liberec II-Nové Město;46001;;400;Platné;Liberec, Truhlářská 360/3
000082147;C00;Střední škola;Liberec;Masarykova;460;3;Liberec I-Staré Město;46001;;1376;Platné;Liberec, Masarykova 460/3
110033752;E00;Vyšší odborná škola;Liberec;Masarykova;460;3;Liberec I-Staré Město;46001;;100;Platné;Liberec, Masarykova 460/3
108030733;C00;Střední škola;Liberec;Jablonecká;999;51;Liberec VI-Rochlice;46006;;410;Platné;Liberec, Jablonecká 999/51
110021835;H21;Internát;Liberec;Jablonecká;999;51;Liberec VI-Rochlice;46006;;42;Platné;Liberec, Jablonecká 999/51
110150082;L11;Školní jídelna;Liberec;Jablonecká;999;51;Liberec VI-Rochlice;46006;;450;Platné;Liberec, Jablonecká 999/51
181112302;H22;Domov mládeže;Liberec;Jablonecká;999;51;Liberec VI-Rochlice;46006;;78;Platné;Liberec, Jablonecká 999/51
107850451;C00;Střední škola;Liberec;Ještědská;358;106;Liberec VIII-Dolní Hanychov;46001;;1631;Platné;Liberec, Ještědská 358/106
150077602;L13;Školní jídelna - výdejna;Liberec;Letná;90;30;Liberec XII-Staré Pavlovice;46001;;900;Platné;Liberec, Letná 90/30
181119463;C00;Střední škola;Hejnice;;349;;Hejnice;46362;;340;Platné;Hejnice, 349
181119480;L11;Školní jídelna;Hejnice;Lázeňská;416;;Hejnice;46362;;340;Platné;Hejnice, Lázeňská 416
181119498;H22;Domov mládeže;Hejnice;;435;;Hejnice;46362;;45;Platné;Hejnice, 435
102454311;C00;Střední škola;Turnov;Jana Palacha;804;;Turnov;51101;;450;Platné;Turnov, Jana Palacha 804
102878374;L11;Školní jídelna;Turnov;Jana Palacha;804;;Turnov;51101;;500;Platné;Turnov, Jana Palacha 804
102454345;C00;Střední škola;Turnov;Skálova;373;;Turnov;51101;;240;Platné;Turnov, Skálova 373
150005385;E00;Vyšší odborná škola;Turnov;Skálova;1603;;Turnov;51101;;32;Platné;Turnov, Skálova 1603
108009891;H22;Domov mládeže;Turnov;Skálova;1603;;Turnov;51101;;55;Platné;Turnov, Skálova 1603
102454302;C00;Střední škola;Semily;Nad Špejcharem;574;;Semily;51301;;380;Platné;Semily, Nad Špejcharem 574
102878331;L11;Školní jídelna;Semily;Nad Špejcharem;574;;Semily;51301;;650;Platné;Semily, Nad Špejcharem 574
110010311;C00;Střední škola;Turnov;28. října;1390;;Turnov;51101;;410;Platné;Turnov, 28. října 1390
110010329;H22;Domov mládeže;Turnov;28. října;1872;;Turnov;51101;;115;Platné;Turnov, 28. října 1872
110010337;L13;Školní jídelna - výdejna;Turnov;28. října;1872;;Turnov;51101;;450;Platné;Turnov, 28. října 1872
130002135;C00;Střední škola;Semily;28. října;607;;Semily;51301;;600;Platné;Semily, 28. října 607
110029054;H22;Domov mládeže;Semily;28. října;607;;Semily;51301;;75;Platné;Semily, 28. října 607
181111217;L13;Školní jídelna - výdejna;Semily;Pod Vartou;630;;Semily;51301;;200;Platné;Semily, Pod Vartou 630
107860678;C00;Střední škola;Vysoké nad Jizerou;Dr. Karla Farského;300;;Vysoké nad Jizerou;51211;;590;Platné;Vysoké nad Jizerou, Dr. Karla Farského 300
110029119;H22;Domov mládeže;Vysoké nad Jizerou;Dr. Karla Farského;300;;Vysoké nad Jizerou;51211;;270;Platné;Vysoké nad Jizerou, Dr. Karla Farského 300
110029127;L11;Školní jídelna;Vysoké nad Jizerou;Dr. Karla Farského;300;;Vysoké nad Jizerou;51211;;784;Platné;Vysoké nad Jizerou, Dr. Karla Farského 300
102037680;C00;Střední škola;Lomnice nad Popelkou;Antala Staška;213;;Lomnice nad Popelkou;51251;;500;Platné;Lomnice nad Popelkou, Antala Staška 213
110028945;H22;Domov mládeže;Lomnice nad Popelkou;K Babylonu;1205;;Lomnice nad Popelkou;51251;;175;Platné;Lomnice nad Popelkou, K Babylonu 1205
110028953;L11;Školní jídelna;Lomnice nad Popelkou;Antala Staška;213;;Lomnice nad Popelkou;51251;;500;Platné;Lomnice nad Popelkou, Antala Staška 213
102454299;C00;Střední škola;Jilemnice;Tkalcovská;460;;Jilemnice;51401;;700;Platné;Jilemnice, Tkalcovská 460
102754578;H22;Domov mládeže;Jilemnice;Valdštejnská;260;;Jilemnice;51401;;48;Platné;Jilemnice, Valdštejnská 260
108036421;C00;Střední škola;Turnov;Zborovská;519;;Turnov;51101;;1003;Platné;Turnov, Zborovská 519
108009882;H22;Domov mládeže;Turnov;28. října;584;;Turnov;51101;;80;Platné;Turnov, 28. října 584
102766011;L11;Školní jídelna;Turnov;Zborovská;519;;Turnov;51101;;1500;Platné;Turnov, Zborovská 519
110200233;L13;Školní jídelna - výdejna;Turnov;Alešova;1723;;Turnov;51101;;630;Platné;Turnov, Alešova 1723
011583771;C00;Střední škola;Hradec Králové;Brandlova;875;15;Slezské Předměstí;50003;;300;Platné;Hradec Králové, Brandlova 875/15
012996050;C00;Střední škola;Hradec Králové;Černilovská;7;24;Rusek;50003;;225;Platné;Hradec Králové, Černilovská 7/24
011021420;C00;Střední škola;Hradec Králové;Hradecká;1151;9;Hradec Králové;50003;;350;Platné;Hradec Králové, Hradecká 1151/9
150067615;H22;Domov mládeže;Hradec Králové;Hradecká;1151;9;Hradec Králové;50003;;108;Platné;Hradec Králové, Hradecká 1151/9
181048507;E00;Vyšší odborná škola;Hradec Králové;Hradecká;1151;9;Hradec Králové;50003;;250;Platné;Hradec Králové, Hradecká 1151/9
062690035;C00;Střední škola;Hradec Králové;Pospíšilova;787;11;Hradec Králové;50003;;600;Platné;Hradec Králové, Pospíšilova 787/11
062690043;C00;Střední škola;Hradec Králové;Pospíšilova;324;7;Hradec Králové;50003;;640;Platné;Hradec Králové, Pospíšilova 324/7
062690060;C00;Střední škola;Hradec Králové;Tylovo nábřeží;682;12;Hradec Králové;50002;;640;Platné;Hradec Králové, Tylovo nábřeží 682/12
102778311;L11;Školní jídelna;Hradec Králové;Tylovo nábřeží;682;12;Hradec Králové;50002;;800;Platné;Hradec Králové, Tylovo nábřeží 682/12
062690221;C00;Střední škola;Nový Bydžov;Komenského;77;;Nový Bydžov;50401;;602;Platné;Nový Bydžov, Komenského 77
181071070;L13;Školní jídelna - výdejna;Nový Bydžov;Jana Maláta;1872;;Nový Bydžov;50401;;150;Platné;Nový Bydžov, Jana Maláta 1872
102754438;H22;Domov mládeže;Nový Bydžov;Jos. Jungmanna;1544;;Nový Bydžov;50401;;74;Platné;Nový Bydžov, Jos. Jungmanna 1544
150008716;E00;Vyšší odborná škola;Nový Bydžov;Jana Maláta;1869;;Nový Bydžov;50401;;160;Platné;Nový Bydžov, Jana Maláta 1869
000527939;C00;Střední škola;Hradec Králové;Velká;3;64;Pouchov;50341;;1200;Platné;Hradec Králové, Velká 3/64
062690272;C00;Střední škola;Hradec Králové;Pospíšilova;365;9;Hradec Králové;50003;;770;Platné;Hradec Králové, Pospíšilova 365/9
110013221;F20;Jazyková škola s právem st. jazyk. zk.;Hradec Králové;Pospíšilova;365;9;Hradec Králové;50002;;200;Platné;Hradec Králové, Pospíšilova 365/9
110100867;C00;Střední škola;Hradec Králové;17. listopadu;1202;1;Hradec Králové;50003;;542;Platné;Hradec Králové, 17. listopadu 1202/1
110018575;H22;Domov mládeže;Hradec Králové;Hradecká;1205;7;Hradec Králové;50003;;144;Platné;Hradec Králové, Hradecká 1205/7
000087751;C00;Střední škola;Nový Bydžov;Dr. M. Tyrše;112;;Nový Bydžov;50401;;650;Platné;Nový Bydžov, Dr. M. Tyrše 112
110021011;H22;Domov mládeže;Hlušice;;1;;Hlušice;50356;;100;Platné;Hlušice, 1
110021029;L11;Školní jídelna;Hlušice;;1;;Hlušice;50356;;740;Platné;Hlušice, 1
062062883;C00;Střední škola;Hradec Králové;Československé armády;274;55;Hradec Králové;50003;;480;Platné;Hradec Králové, Československé armády 274/55
108007821;L11;Školní jídelna;Hradec Králové;Československé armády;274;55;Hradec Králové;50003;;600;Platné;Hradec Králové, Československé armády 274/55
044445288;C00;Střední škola;Hradec Králové;třída SNP;170;32;Slezské Předměstí;50003;;300;Platné;Hradec Králové, třída SNP 170/32
110100182;E00;Vyšší odborná škola;Hradec Králové;třída SNP;170;32;Slezské Předměstí;50003;;60;Platné;Hradec Králové, třída SNP 170/32
151000654;F20;Jazyková škola s právem st. jazyk. zk.;Hradec Králové;třída SNP;170;32;Slezské Předměstí;50003;;210;Platné;Hradec Králové, třída SNP 170/32
108007863;C00;Střední škola;Hradec Králové;Pražská třída;68;18;Kukleny;50004;;408;Platné;Hradec Králové, Pražská třída 68/18
102754772;L11;Školní jídelna;Hradec Králové;Pražská třída;68;18;Kukleny;50004;;300;Platné;Hradec Králové, Pražská třída 68/18
015062848;C00;Střední škola;Hradec Králové;Hradební;1029;2;Hradec Králové;50003;;1500;Platné;Hradec Králové, Hradební 1029/2
110028848;H22;Domov mládeže;Hradec Králové;Hradební;1029;2;Hradec Králové;50003;;144;Platné;Hradec Králové, Hradební 1029/2
110028856;L11;Školní jídelna;Hradec Králové;Hradební;1029;2;Hradec Králové;50003;;750;Platné;Hradec Králové, Hradební 1029/2
110030591;C00;Střední škola;Hradec Králové;Komenského;234;6;Hradec Králové;50003;;660;Platné;Hradec Králové, Komenského 234/6
110030621;E00;Vyšší odborná škola;Hradec Králové;Komenského;234;6;Hradec Králové;50003;;440;Platné;Hradec Králové, Komenského 234/6
110030605;H22;Domov mládeže;Hradec Králové;Hradecká;868;1;Hradec Králové;50003;;190;Platné;Hradec Králové, Hradecká 868/1
110100131;L11;Školní jídelna;Hradec Králové;Hradecká;868;1;Hradec Králové;50003;;650;Platné;Hradec Králové, Hradecká 868/1
062690400;C00;Střední škola;Hradec Králové;17. listopadu;1212;2;Hradec Králové;50003;;378;Platné;Hradec Králové, 17. listopadu 1212/2
000175790;C00;Střední škola;Hradec Králové;Vocelova;1338;2;Pražské Předměstí;50002;;800;Platné;Hradec Králové, Vocelova 1338/2
110028872;H22;Domov mládeže;Hradec Králové;Vocelova;1338;2;Pražské Předměstí;50002;;108;Platné;Hradec Králové, Vocelova 1338/2
150003064;L11;Školní jídelna;Hradec Králové;Vocelova;1338;2;Pražské Předměstí;50002;;800;Platné;Hradec Králové, Vocelova 1338/2
181115166;L13;Školní jídelna - výdejna;Hradec Králové;Vážní;1098;;Slezské Předměstí;50003;;100;Platné;Hradec Králové, Vážní 1098
151014655;C00;Střední škola;Třebechovice pod Orebem;Heldovo náměstí;231;;Třebechovice pod Orebem;50346;;420;Platné;Třebechovice pod Orebem, Heldovo náměstí 231
181001489;L11;Školní jídelna;Třebechovice pod Orebem;Heldovo náměstí;231;;Třebechovice pod Orebem;50346;;250;Platné;Třebechovice pod Orebem, Heldovo náměstí 231
181035618;C00;Střední škola;Hradec Králové;Hradecká;1151;9;Hradec Králové;50003;;240;Platné;Hradec Králové, Hradecká 1151/9
000087131;C00;Střední škola;Jičín;Jiráskova;30;;Holínské Předměstí;50601;;528;Platné;Jičín, Jiráskova 30
000087513;C00;Střední škola;Jičín;17. listopadu;220;;Valdické Předměstí;50601;;370;Platné;Jičín, 17. listopadu 220
000087629;C00;Střední škola;Kopidlno;náměstí Hilmarovo;1;;Kopidlno;50732;;394;Platné;Kopidlno, náměstí Hilmarovo 1
102754489;H22;Domov mládeže;Kopidlno;náměstí Hilmarovo;114;;Kopidlno;50732;;190;Platné;Kopidlno, náměstí Hilmarovo 114
102754870;L11;Školní jídelna;Kopidlno;náměstí Hilmarovo;1;;Kopidlno;50732;;680;Platné;Kopidlno, náměstí Hilmarovo 1
000401170;C00;Střední škola;Nová Paka;Kumburská;740;;Nová Paka;50901;;502;Platné;Nová Paka, Kumburská 740
102754497;H22;Domov mládeže;Nová Paka;Kumburská;1028;;Nová Paka;50901;;180;Platné;Nová Paka, Kumburská 1028
102754888;L11;Školní jídelna;Nová Paka;Kumburská;1028;;Nová Paka;50901;;500;Platné;Nová Paka, Kumburská 1028
000087297;C00;Střední škola;Jičín;Pod Koželuhy;100;;Nové Město;50601;;700;Platné;Jičín, Pod Koželuhy 100
110032161;E00;Vyšší odborná škola;Jičín;Pod Koželuhy;100;;Nové Město;50601;;120;Platné;Jičín, Pod Koželuhy 100
102754519;H22;Domov mládeže;Jičín;Denisova;212;;Valdické Předměstí;50601;;96;Platné;Jičín, Denisova 212
102754896;L11;Školní jídelna;Jičín;Denisova;212;;Valdické Předměstí;50601;;500;Platné;Jičín, Denisova 212
000087343;C00;Střední škola;Hořice;Husova;675;;Hořice;50801;;346;Platné;Hořice, Husova 675
102754471;H22;Domov mládeže;Hořice;Husova;675;;Hořice;50801;;120;Platné;Hořice, Husova 675
102754853;L11;Školní jídelna;Hořice;Husova;675;;Hořice;50801;;400;Platné;Hořice, Husova 675
060115645;C00;Střední škola;Jičín;Na Tobolce;389;;Holínské Předměstí;50601;;320;Platné;Jičín, Na Tobolce 389
130001732;C00;Střední škola;Nová Paka;Masarykovo náměstí;2;;Nová Paka;50901;;595;Platné;Nová Paka, Masarykovo náměstí 2
181055660;C00;Střední škola;Hořice;Blahoslavova;2105;;Hořice;50801;;160;Platné;Hořice, Blahoslavova 2105
000087009;M30;Školní hospodářství;Hořice;Jižní;2118;;Hořice;50801;;neuvádí se;Platné;Hořice, Jižní 2118
110200039;C00;Střední škola;Hořice;Riegrova;1403;;Hořice;50801;;1200;Platné;Hořice, Riegrova 1403
110029178;E00;Vyšší odborná škola;Hořice;Riegrova;1403;;Hořice;50801;;270;Platné;Hořice, Riegrova 1403
102754900;L11;Školní jídelna;Hořice;Riegrova;1403;;Hořice;50801;;550;Platné;Hořice, Riegrova 1403
102754527;H22;Domov mládeže;Hořice;Riegrova;2004;;Hořice;50801;;247;Platné;Hořice, Riegrova 2004
181072882;L13;Školní jídelna - výdejna;Hořice;Šalounova;919;;Hořice;50801;;500;Platné;Hořice, Šalounova 919
015055663;C00;Střední škola;Nová Paka;Kumburská;846;;Nová Paka;50901;;1170;Platné;Nová Paka, Kumburská 846
108008479;L11;Školní jídelna;Nová Paka;Kumburská;846;;Nová Paka;50901;;250;Platné;Nová Paka, Kumburská 846
102266239;C00;Střední škola;Broumov;Hradební;218;;Broumov;55001;;400;Platné;Broumov, Hradební 218
102266247;C00;Střední škola;Náchod;Řezníčkova;451;;Náchod;54701;;720;Platné;Náchod, Řezníčkova 451
102266255;C00;Střední škola;Jaroměř;Lužická;423;;Pražské Předměstí;55101;;540;Platné;Jaroměř, Lužická 423
107860601;C00;Střední škola;Jaroměř;Studničkova;260;;Pražské Předměstí;55101;;405;Platné;Jaroměř, Studničkova 260
110015801;H22;Domov mládeže;Jaroměř;Studničkova;176;;Pražské Předměstí;55101;;192;Platné;Jaroměř, Studničkova 176
102101531;C00;Střední škola;Náchod;Kladská;335;;Náchod;54701;;380;Platné;Náchod, Kladská 335
108024148;C00;Střední škola;Náchod;Smiřických;740;;Náchod;54701;;360;Platné;Náchod, Smiřických 740
102266271;C00;Střední škola;Náchod;Pražská;931;;Náchod;54701;;999;Platné;Náchod, Pražská 931
110029232;H22;Domov mládeže;Náchod;Pražská;931;;Náchod;54701;;163;Platné;Náchod, Pražská 931
110200217;L11;Školní jídelna;Náchod;Raisova;85;;Náchod;54701;;900;Platné;Náchod, Raisova 85
110028881;C00;Střední škola;Hronov;Hostovského;910;;Hronov;54931;;1042;Platné;Hronov, Hostovského 910
107860406;L13;Školní jídelna - výdejna;Velké Poříčí;Krausova;215;;Velké Poříčí;54932;;360;Platné;Velké Poříčí, Krausova 215
108024296;H22;Domov mládeže;Velké Poříčí;Krausova;215;;Velké Poříčí;54932;;110;Platné;Velké Poříčí, Krausova 215
060884762;C00;Střední škola;Dobruška;Pulická;779;;Dobruška;51801;;408;Platné;Dobruška, Pulická 779
150019564;L11;Školní jídelna;Dobruška;Pulická;779;;Dobruška;51801;;640;Platné;Dobruška, Pulická 779
060884703;C00;Střední škola;Rychnov nad Kněžnou;Hrdinů odboje;36;;Rychnov nad Kněžnou;51601;;600;Platné;Rychnov nad Kněžnou, Hrdinů odboje 36
060884690;C00;Střední škola;Kostelec nad Orlicí;Komenského;873;;Kostelec nad Orlicí;51741;;492;Platné;Kostelec nad Orlicí, Komenského 873
102754551;H22;Domov mládeže;Kostelec nad Orlicí;Komenského;515;;Kostelec nad Orlicí;51741;;231;Platné;Kostelec nad Orlicí, Komenského 515
102766002;L11;Školní jídelna;Kostelec nad Orlicí;Komenského;873;;Kostelec nad Orlicí;51741;;625;Platné;Kostelec nad Orlicí, Komenského 873
060884711;C00;Střední škola;Kostelec nad Orlicí;Komenského;522;;Kostelec nad Orlicí;51741;;384;Platné;Kostelec nad Orlicí, Komenského 522
060884746;C00;Střední škola;Dobruška;Čs. odboje;670;;Dobruška;51801;;360;Platné;Dobruška, Čs. odboje 670
102754543;H22;Domov mládeže;Dobruška;Fr. Kupky;308;;Dobruška;51801;;56;Platné;Dobruška, Fr. Kupky 308
151017891;C00;Střední škola;Dobruška;Pulická;695;;Dobruška;51801;;550;Platné;Dobruška, Pulická 695
168102196;H22;Domov mládeže;Dobruška;Pulická;695;;Dobruška;51801;;25;Platné;Dobruška, Pulická 695
110032250;E00;Vyšší odborná škola;Rychnov nad Kněžnou;U Stadionu;1166;;Rychnov nad Kněžnou;51601;;360;Platné;Rychnov nad Kněžnou, U Stadionu 1166
060884720;C00;Střední škola;Rychnov nad Kněžnou;U Stadionu;1166;;Rychnov nad Kněžnou;51601;;1270;Platné;Rychnov nad Kněžnou, U Stadionu 1166
060884738;H22;Domov mládeže;Rychnov nad Kněžnou;U Stadionu;1209;;Rychnov nad Kněžnou;51601;;164;Platné;Rychnov nad Kněžnou, U Stadionu 1209
102754985;L11;Školní jídelna;Rychnov nad Kněžnou;Masarykova;623;;Rychnov nad Kněžnou;51601;;700;Platné;Rychnov nad Kněžnou, Masarykova 623
181072874;L13;Školní jídelna - výdejna;Rychnov nad Kněžnou;Na Jamách;1180;;Rychnov nad Kněžnou;51601;;100;Platné;Rychnov nad Kněžnou, Na Jamách 1180
060153393;C00;Střední škola;Dvůr Králové nad Labem;náměstí Odboje;304;;Dvůr Králové nad Labem;54401;;300;Platné;Dvůr Králové nad Labem, náměstí Odboje 304
060153237;C00;Střední škola;Trutnov;Jiráskovo náměstí;325;;Střední Předměstí;54101;;840;Platné;Trutnov, Jiráskovo náměstí 325
102906688;L11;Školní jídelna;Trutnov;Jiráskovo náměstí;325;;Střední Předměstí;54101;;900;Platné;Trutnov, Jiráskovo náměstí 325
060153245;C00;Střední škola;Vrchlabí;Komenského;586;;Vrchlabí;54301;;766;Platné;Vrchlabí, Komenského 586
110200152;L11;Školní jídelna;Hostinné;Horská;309;;Hostinné;54371;;1100;Platné;Hostinné, Horská 309
060153296;C00;Střední škola;Trutnov;Lesnická;9;;Horní Předměstí;54101;;650;Platné;Trutnov, Lesnická 9
110029283;E00;Vyšší odborná škola;Trutnov;Na Struze;8;;Horní Předměstí;54101;;90;Platné;Trutnov, Na Struze 8
108026671;H22;Domov mládeže;Trutnov;Lužická;57;;Horní Předměstí;54101;;260;Platné;Trutnov, Lužická 57
102766151;L11;Školní jídelna;Trutnov;Lužická;489;;Horní Předměstí;54101;;590;Platné;Trutnov, Lužická 489
000087050;M30;Školní hospodářství;Trutnov;K Bělidlu;478;;Horní Staré Město;54102;;neuvádí se;Platné;Trutnov, K Bělidlu 478
110037791;C00;Střední škola;Dvůr Králové nad Labem;Elišky Krásnohorské;2069;;Dvůr Králové nad Labem;54401;;750;Platné;Dvůr Králové nad Labem, Elišky Krásnohorské 2069
110037812;H22;Domov mládeže;Dvůr Králové nad Labem;Elišky Krásnohorské;2069;;Dvůr Králové nad Labem;54401;;264;Platné;Dvůr Králové nad Labem, Elišky Krásnohorské 2069
110037804;L11;Školní jídelna;Dvůr Králové nad Labem;Elišky Krásnohorské;2069;;Dvůr Králové nad Labem;54401;;1000;Platné;Dvůr Králové nad Labem, Elišky Krásnohorské 2069
110010264;C00;Střední škola;Trutnov;Procházkova;303;;Střední Předměstí;54101;;850;Platné;Trutnov, Procházkova 303
151037621;E00;Vyšší odborná škola;Trutnov;Procházkova;303;;Střední Předměstí;54101;;90;Platné;Trutnov, Procházkova 303
110010281;H22;Domov mládeže;Trutnov;R. A. Dvorského;309;;Střední Předměstí;54101;;142;Platné;Trutnov, R. A. Dvorského 309
181131889;L11;Školní jídelna;Červený Kostelec;;333;;Lhota za Červeným Kostelcem;54941;;350;Platné;Červený Kostelec, 333
181131897;L13;Školní jídelna - výdejna;Červený Kostelec;17. listopadu;1197;;Červený Kostelec;54941;;135;Platné;Červený Kostelec, 17. listopadu 1197
049290274;C00;Střední škola;Janské Lázně;Obchodní;282;;Janské Lázně;54225;;110;Platné;Janské Lázně, Obchodní 282
110029585;H21;Internát;Janské Lázně;Obchodní;282;;Janské Lázně;54225;;95;Platné;Janské Lázně, Obchodní 282
108026779;K20;Speciálně pedagogické centrum;Janské Lázně;Obchodní;282;;Janské Lázně;54225;;neuvádí se;Platné;Janské Lázně, Obchodní 282
102918708;L11;Školní jídelna;Janské Lázně;Obchodní;282;;Janské Lázně;54225;;200;Platné;Janské Lázně, Obchodní 282
181066751;G11;Středisko volného času;Janské Lázně;Obchodní 282;;;;54225;;neuvádí se;Platné;Janské Lázně, Obchodní 282
110013638;C00;Střední škola;Hostinné;B. Smetany;474;;Hostinné;54371;;40;Platné;Hostinné, B. Smetany 474
060153385;J13;Výchovný ústav;Hostinné;B. Smetany;474;;Hostinné;54371;;32;Platné;Hostinné, B. Smetany 474
110013646;L11;Školní jídelna;Hostinné;B. Smetany;474;;Hostinné;54371;;60;Platné;Hostinné, B. Smetany 474
181075504;J21;Středisko výchovné péče;Hostinné;B. Smetany;474;;Hostinné;54371;;8;Platné;Hostinné, B. Smetany 474
110200403;C00;Střední škola;Trutnov;Školní;101;;Vnitřní Město;54101;;680;Platné;Trutnov, Školní 101
151014507;C00;Střední škola;Malé Svatoňovice;17. listopadu;177;;Malé Svatoňovice;54234;;544;Platné;Malé Svatoňovice, 17. listopadu 177
168102447;H22;Domov mládeže;Malé Svatoňovice;17. listopadu;177;;Malé Svatoňovice;54234;;175;Platné;Malé Svatoňovice, 17. listopadu 177
168102455;L11;Školní jídelna;Malé Svatoňovice;17. listopadu;209;;Malé Svatoňovice;54234;;650;Platné;Malé Svatoňovice, 17. listopadu 209
015037789;C00;Střední škola;Úpice;Havlíčkova;812;;Úpice;54232;;490;Platné;Úpice, Havlíčkova 812
110037286;L11;Školní jídelna;Úpice;Havlíčkova;890;;Úpice;54232;;350;Platné;Úpice, Havlíčkova 890
000529681;C00;Střední škola;Trutnov;Volanovská;243;;Horní Předměstí;54101;;820;Platné;Trutnov, Volanovská 243
110020146;H22;Domov mládeže;Trutnov;Úpická;160;;Horní Předměstí;54101;;120;Platné;Trutnov, Úpická 160
110020138;L11;Školní jídelna;Trutnov;Volanovská;243;;Horní Předměstí;54101;;540;Platné;Trutnov, Volanovská 243
181117291;L13;Školní jídelna - výdejna;Trutnov;Pražská;131;;Horní Předměstí;54101;;150;Platné;Trutnov, Pražská 131
060103329;C00;Střední škola;Hlinsko;Adámkova třída;55;;Hlinsko;53901;;480;Platné;Hlinsko, Adámkova třída 55
060103345;C00;Střední škola;Chrudim;Tyršovo náměstí;250;;Chrudim II;53701;;330;Platné;Chrudim, Tyršovo náměstí 250
060103337;C00;Střední škola;Chrudim;Olbrachtova;291;;Chrudim IV;53701;;720;Platné;Chrudim, Olbrachtova 291
150003226;L11;Školní jídelna;Chrudim;Olbrachtova;291;;Chrudim IV;53701;;830;Platné;Chrudim, Olbrachtova 291
